,Comp_Time,Comp_Time_2,Source,Patient_ID_#,Sample_ID,Rack,Verify,Test_Name,Result,Result_NEW,Result_NEW_2,Result_NEW_log,Units,Comp_Time_3,Date,Date_2,Day,Month,Year,Time,Flags,LIS,Instrument,RLU,Pipettor,Sample_Type,Sample_Priority,Control_or_calibrator_occurrence,Date_full_counter,Date_counter,Test_ID,Reagent_Pack_Lot_#,Reagent_Pack_Serial_#,Dilution,Calibrator_level,Load_Date/Time,Diluent_Pack_Lot_#,Diluent_Pack_Serial_#,Control_abnormal,Patient_abnormal,Patient_abnormal_2,Control_patient_abnormal,Unnamed: 42,Cali_Line
193,2014-10-23 15:26:00,23/10/14 15:26,10-24-14-10-14-28.csv,332017,TSHCalS3,203.0,,TSH,3.92,3.92,0.5932860670000001,-0.22673585100000002,uIU/mL,23/10/14 15:26,23-Oct-14,23/10/14,Thu,Oct,2014,15:26:00,,,603170,1185487.0,2.0,Serum,calibrator,6.0,9.0,17405.0,183,427110.0,27095.0,1,3,23/10/14 14:35,,,0.0,0,,0,,0.172450763
194,2014-10-23 15:27:00,23/10/14 15:27,10-24-14-10-14-28.csv,332017,TSHCalS3,203.0,,TSH,3.98,3.98,0.599883072,-0.221933393,uIU/mL,23/10/14 15:27,23-Oct-14,23/10/14,Thu,Oct,2014,15:27:00,,,603170,1203182.0,2.0,Serum,calibrator,7.0,10.0,17405.0,183,427110.0,27095.0,1,3,23/10/14 14:35,,,0.0,0,,0,,0.172450763
195,2014-10-23 15:27:00,23/10/14 15:27,10-24-14-10-14-28.csv,332017,TSHCalS4,204.0,,TSH,10.15,10.15,1.006466042,0.002799126,uIU/mL,23/10/14 15:27,23-Oct-14,23/10/14,Thu,Oct,2014,15:27:00,,,603170,2866472.0,2.0,Serum,calibrator,8.0,11.0,17405.0,183,427110.0,27095.0,1,4,23/10/14 14:35,,,0.0,0,,0,,0.172450763
196,2014-10-23 15:28:00,23/10/14 15:28,10-24-14-10-14-28.csv,332017,TSHCalS4,204.0,,TSH,9.62,9.62,0.983175072,-0.007369141,uIU/mL,23/10/14 15:28,23-Oct-14,23/10/14,Thu,Oct,2014,15:28:00,,,603170,2732430.0,2.0,Serum,calibrator,9.0,12.0,17405.0,183,427110.0,27095.0,1,4,23/10/14 14:35,,,0.0,0,,0,,0.172450763
197,2014-10-23 15:28:00,23/10/14 15:28,10-24-14-10-14-28.csv,332017,TSHCalS5,204.0,,TSH,101.32,101.32,2.005695181,0.302264931,uIU/mL,23/10/14 15:28,23-Oct-14,23/10/14,Thu,Oct,2014,15:28:00,,,603170,16270822.0,2.0,Serum,calibrator,10.0,13.0,17405.0,183,427110.0,27095.0,1,5,23/10/14 14:35,,,0.0,0,,0,,0.172450763
198,2014-10-23 15:29:00,23/10/14 15:29,10-24-14-10-14-28.csv,332017,TSHCalS5,204.0,,TSH,98.52,98.52,1.9935244030000001,0.299621556,uIU/mL,23/10/14 15:29,23-Oct-14,23/10/14,Thu,Oct,2014,15:29:00,,,603170,16028615.0,2.0,Serum,calibrator,11.0,14.0,17405.0,183,427110.0,27095.0,1,5,23/10/14 14:35,,,0.0,0,,0,,0.172450763
199,2014-11-18 12:16:00,18/11/14 12:16,11-19-14-08-35-48.csv,332017,TSHCalS0,207.0,,TSH,0.0,0.0,0.0,0.0,uIU/mL,18/11/14 12:16,18-Nov-14,18/11/14,Tue,Nov,2014,12:16:00,,,603170,11502.0,1.0,Serum,calibrator,1.0,4.0,17430.0,183,427110.0,27086.0,1,0,18/11/14 11:27,,,0.0,0,,0,,0.172450763
200,2014-11-18 12:16:00,18/11/14 12:16,11-19-14-08-35-48.csv,332017,TSHCalS1,207.0,,TSH,0.1,0.1,-1.0,0.0,uIU/mL,18/11/14 12:16,18-Nov-14,18/11/14,Tue,Nov,2014,12:16:00,,,603170,40722.0,1.0,Serum,calibrator,2.0,5.0,17430.0,183,427110.0,27086.0,1,1,18/11/14 11:27,,,0.0,0,,0,,0.172450763
201,2014-11-18 12:17:00,18/11/14 12:17,11-19-14-08-35-48.csv,332017,TSHCalS1,207.0,,TSH,0.11,0.11,-0.958607315,0.0,uIU/mL,18/11/14 12:17,18-Nov-14,18/11/14,Tue,Nov,2014,12:17:00,,,603170,41557.0,1.0,Serum,calibrator,3.0,6.0,17430.0,183,427110.0,27086.0,1,1,18/11/14 11:27,,,0.0,0,,0,,0.172450763
202,2014-11-18 12:18:00,18/11/14 12:18,11-19-14-08-35-48.csv,332017,TSHCalS2,207.0,,TSH,0.5,0.5,-0.301029996,0.0,uIU/mL,18/11/14 12:18,18-Nov-14,18/11/14,Tue,Nov,2014,12:18:00,,,603170,158183.0,1.0,Serum,calibrator,4.0,7.0,17430.0,183,427110.0,27086.0,1,2,18/11/14 11:27,,,0.0,0,,0,,0.172450763
203,2014-11-18 12:18:00,18/11/14 12:18,11-19-14-08-35-48.csv,332017,TSHCalS2,207.0,,TSH,0.53,0.53,-0.27572413,0.0,uIU/mL,18/11/14 12:18,18-Nov-14,18/11/14,Tue,Nov,2014,12:18:00,,,603170,164787.0,1.0,Serum,calibrator,5.0,8.0,17430.0,183,427110.0,27086.0,1,2,18/11/14 11:27,,,0.0,0,,0,,0.172450763
204,2014-11-18 12:19:00,18/11/14 12:19,11-19-14-08-35-48.csv,332017,TSHCalS3,207.0,,TSH,4.12,4.12,0.614897216,-0.211197473,uIU/mL,18/11/14 12:19,18-Nov-14,18/11/14,Tue,Nov,2014,12:19:00,,,603170,1217342.0,1.0,Serum,calibrator,6.0,9.0,17430.0,183,427110.0,27086.0,1,3,18/11/14 11:27,,,0.0,0,,0,,0.172450763
205,2014-11-18 12:19:00,18/11/14 12:19,11-19-14-08-35-48.csv,332017,TSHCalS3,207.0,,TSH,3.82,3.82,0.582063363,-0.23502973600000002,uIU/mL,18/11/14 12:19,18-Nov-14,18/11/14,Tue,Nov,2014,12:19:00,,,603170,1128920.0,1.0,Serum,calibrator,7.0,10.0,17430.0,183,427110.0,27086.0,1,3,18/11/14 11:27,,,0.0,0,,0,,0.172450763
206,2014-11-18 12:20:00,18/11/14 12:20,11-19-14-08-35-48.csv,332017,TSHCalS4,208.0,,TSH,10.02,10.02,1.000867722,0.00037668300000000016,uIU/mL,18/11/14 12:20,18-Nov-14,18/11/14,Tue,Nov,2014,12:20:00,,,603170,2832965.0,1.0,Serum,calibrator,8.0,11.0,17430.0,183,427110.0,27086.0,1,4,18/11/14 11:27,,,0.0,0,,0,,0.172450763
207,2014-11-18 12:21:00,18/11/14 12:21,11-19-14-08-35-48.csv,332017,TSHCalS4,208.0,,TSH,9.65,9.65,0.984527313,-0.006772231,uIU/mL,18/11/14 12:21,18-Nov-14,18/11/14,Tue,Nov,2014,12:21:00,,,603170,2736278.0,1.0,Serum,calibrator,9.0,12.0,17430.0,183,427110.0,27086.0,1,4,18/11/14 11:27,,,0.0,0,,0,,0.172450763
208,2014-11-18 12:22:00,18/11/14 12:22,11-19-14-08-35-48.csv,332017,TSHCalS5,208.0,,TSH,100.15,100.15,2.000650954,0.301171326,uIU/mL,18/11/14 12:22,18-Nov-14,18/11/14,Tue,Nov,2014,12:22:00,,,603170,16194130.0,1.0,Serum,calibrator,10.0,13.0,17430.0,183,427110.0,27086.0,1,5,18/11/14 11:27,,,0.0,0,,0,,0.172450763
209,2014-11-18 12:22:00,18/11/14 12:22,11-19-14-08-35-48.csv,332017,TSHCalS5,208.0,,TSH,99.8,99.8,1.999130541,0.300841154,uIU/mL,18/11/14 12:22,18-Nov-14,18/11/14,Tue,Nov,2014,12:22:00,,,603170,16164950.0,1.0,Serum,calibrator,11.0,14.0,17430.0,183,427110.0,27086.0,1,5,18/11/14 11:27,,,0.0,0,,0,,0.172450763
210,2014-11-26 12:40:00,26/11/14 12:40,11-27-14-08-39-10.csv,332017,TSHCalS0,207.0,,TSH,0.0,0.0,0.0,0.0,uIU/mL,26/11/14 12:40,26-Nov-14,26/11/14,Wed,Nov,2014,12:40:00,,,603170,12787.0,3.0,Serum,calibrator,1.0,4.0,17437.0,183,430267.0,357.0,1,0,26/11/14 11:53,,,0.0,0,,0,,0.172450763
211,2014-11-26 12:41:00,26/11/14 12:41,11-27-14-08-39-10.csv,332017,TSHCalS1,207.0,,TSH,0.1,0.1,-1.0,0.0,uIU/mL,26/11/14 12:41,26-Nov-14,26/11/14,Wed,Nov,2014,12:41:00,,,603170,51713.0,3.0,Serum,calibrator,2.0,5.0,17437.0,183,430267.0,357.0,1,1,26/11/14 11:53,,,0.0,0,,0,,0.172450763
212,2014-11-26 12:42:00,26/11/14 12:42,11-27-14-08-39-10.csv,332017,TSHCalS1,207.0,,TSH,0.11,0.11,-0.958607315,0.0,uIU/mL,26/11/14 12:42,26-Nov-14,26/11/14,Wed,Nov,2014,12:42:00,,,603170,53268.0,3.0,Serum,calibrator,3.0,6.0,17437.0,183,430267.0,357.0,1,1,26/11/14 11:53,,,0.0,0,,0,,0.172450763
213,2014-11-26 12:43:00,26/11/14 12:43,11-27-14-08-39-10.csv,332017,TSHCalS2,207.0,,TSH,0.48,0.48,-0.318758763,0.0,uIU/mL,26/11/14 12:43,26-Nov-14,26/11/14,Wed,Nov,2014,12:43:00,,,603170,191367.0,3.0,Serum,calibrator,4.0,7.0,17437.0,183,430267.0,357.0,1,2,26/11/14 11:53,,,0.0,0,,0,,0.172450763
214,2014-11-26 12:43:00,26/11/14 12:43,11-27-14-08-39-10.csv,332017,TSHCalS2,207.0,,TSH,0.51,0.51,-0.292429824,0.0,uIU/mL,26/11/14 12:43,26-Nov-14,26/11/14,Wed,Nov,2014,12:43:00,,,603170,205978.0,3.0,Serum,calibrator,5.0,8.0,17437.0,183,430267.0,357.0,1,2,26/11/14 11:53,,,0.0,0,,0,,0.172450763
215,2014-11-26 12:44:00,26/11/14 12:44,11-27-14-08-39-10.csv,332017,TSHCalS3,207.0,,TSH,4.16,4.16,0.619093331,-0.208243874,uIU/mL,26/11/14 12:44,26-Nov-14,26/11/14,Wed,Nov,2014,12:44:00,,,603170,1555597.0,3.0,Serum,calibrator,6.0,9.0,17437.0,183,430267.0,357.0,1,3,26/11/14 11:53,,,0.0,0,,0,,0.172450763
216,2014-11-26 12:45:00,26/11/14 12:45,11-27-14-08-39-10.csv,332017,TSHCalS3,207.0,,TSH,4.06,4.06,0.6085260339999999,-0.215720837,uIU/mL,26/11/14 12:45,26-Nov-14,26/11/14,Wed,Nov,2014,12:45:00,,,603170,1517324.0,3.0,Serum,calibrator,7.0,10.0,17437.0,183,430267.0,357.0,1,3,26/11/14 11:53,,,0.0,0,,0,,0.172450763
217,2014-11-26 12:46:00,26/11/14 12:46,11-27-14-08-39-10.csv,332017,TSHCalS4,209.0,,TSH,9.97,9.97,0.998695158,-0.000567056,uIU/mL,26/11/14 12:46,26-Nov-14,26/11/14,Wed,Nov,2014,12:46:00,,,603170,3541387.0,3.0,Serum,calibrator,8.0,11.0,17437.0,183,430267.0,357.0,1,4,26/11/14 11:53,,,0.0,0,,0,,0.172450763
218,2014-11-26 12:46:00,26/11/14 12:46,11-27-14-08-39-10.csv,332017,TSHCalS4,209.0,,TSH,9.35,9.35,0.9708116109999999,-0.012865038,uIU/mL,26/11/14 12:46,26-Nov-14,26/11/14,Wed,Nov,2014,12:46:00,,,603170,3337852.0,3.0,Serum,calibrator,9.0,12.0,17437.0,183,430267.0,357.0,1,4,26/11/14 11:53,,,0.0,0,,0,,0.172450763
219,2014-11-26 12:47:00,26/11/14 12:47,11-27-14-08-39-10.csv,332017,TSHCalS5,209.0,,TSH,104.51,104.51,2.0191578480000003,0.305170271,uIU/mL,26/11/14 12:47,26-Nov-14,26/11/14,Wed,Nov,2014,12:47:00,,,603170,20019877.0,3.0,Serum,calibrator,10.0,13.0,17437.0,183,430267.0,357.0,1,5,26/11/14 11:53,,,0.0,0,,0,,0.172450763
220,2014-11-26 12:47:00,26/11/14 12:47,11-27-14-08-39-10.csv,332017,TSHCalS5,209.0,,TSH,95.91,95.91,1.981863891,0.297073825,uIU/mL,26/11/14 12:47,26-Nov-14,26/11/14,Wed,Nov,2014,12:47:00,,,603170,19186495.0,3.0,Serum,calibrator,11.0,14.0,17437.0,183,430267.0,357.0,1,5,26/11/14 11:53,,,0.0,0,,0,,0.172450763
221,2014-12-16 09:38:00,16/12/14 9:38,12-17-14-10-02-55.csv,332017,TSHCalS0,201.0,,TSH,0.0,0.0,0.0,0.0,uIU/mL,16/12/14 9:38,16-Dec-14,16/12/14,Tue,Dec,2014,9:38:00,,,603170,11172.0,1.0,Serum,calibrator,1.0,1.0,17457.0,183,427110.0,27023.0,1,0,16/12/14 8:50,,,0.0,0,,0,,0.172450763
222,2014-12-16 09:39:00,16/12/14 9:39,12-17-14-10-02-55.csv,332017,TSHCalS1,201.0,,TSH,0.1,0.1,-1.0,0.0,uIU/mL,16/12/14 9:39,16-Dec-14,16/12/14,Tue,Dec,2014,9:39:00,,,603170,41533.0,1.0,Serum,calibrator,3.0,3.0,17457.0,183,427110.0,27023.0,1,1,16/12/14 8:50,,,0.0,0,,0,,0.172450763
223,2014-12-16 09:39:00,16/12/14 9:39,12-17-14-10-02-55.csv,332017,TSHCalS1,201.0,,TSH,0.11,0.11,-0.958607315,0.0,uIU/mL,16/12/14 9:39,16-Dec-14,16/12/14,Tue,Dec,2014,9:39:00,,,603170,42967.0,1.0,Serum,calibrator,2.0,2.0,17457.0,183,427110.0,27023.0,1,1,16/12/14 8:50,,,0.0,0,,0,,0.172450763
224,2014-12-16 09:40:00,16/12/14 9:40,12-17-14-10-02-55.csv,332017,TSHCalS2,201.0,,TSH,0.52,0.52,-0.283996656,0.0,uIU/mL,16/12/14 9:40,16-Dec-14,16/12/14,Tue,Dec,2014,9:40:00,,,603170,168207.0,1.0,Serum,calibrator,4.0,4.0,17457.0,183,427110.0,27023.0,1,2,16/12/14 8:50,,,0.0,0,,0,,0.172450763
225,2014-12-16 09:41:00,16/12/14 9:41,12-17-14-10-02-55.csv,332017,TSHCalS2,201.0,,TSH,0.51,0.51,-0.292429824,0.0,uIU/mL,16/12/14 9:41,16-Dec-14,16/12/14,Tue,Dec,2014,9:41:00,,,603170,165417.0,1.0,Serum,calibrator,5.0,5.0,17457.0,183,427110.0,27023.0,1,2,16/12/14 8:50,,,0.0,0,,0,,0.172450763
226,2014-12-16 09:41:00,16/12/14 9:41,12-17-14-10-02-55.csv,332017,TSHCalS3,201.0,,TSH,3.84,3.84,0.584331224,-0.23334090600000001,uIU/mL,16/12/14 9:41,16-Dec-14,16/12/14,Tue,Dec,2014,9:41:00,,,603170,1149037.0,1.0,Serum,calibrator,6.0,6.0,17457.0,183,427110.0,27023.0,1,3,16/12/14 8:50,,,0.0,0,,0,,0.172450763
227,2014-12-16 09:42:00,16/12/14 9:42,12-17-14-10-02-55.csv,332017,TSHCalS3,201.0,,TSH,4.06,4.06,0.6085260339999999,-0.215720837,uIU/mL,16/12/14 9:42,16-Dec-14,16/12/14,Tue,Dec,2014,9:42:00,,,603170,1213221.0,1.0,Serum,calibrator,7.0,7.0,17457.0,183,427110.0,27023.0,1,3,16/12/14 8:50,,,0.0,0,,0,,0.172450763
228,2014-12-16 09:42:00,16/12/14 9:42,12-17-14-10-02-55.csv,332017,TSHCalS4,202.0,,TSH,9.93,9.93,0.996949248,-0.00132695,uIU/mL,16/12/14 9:42,16-Dec-14,16/12/14,Tue,Dec,2014,9:42:00,,,603170,2810080.0,1.0,Serum,calibrator,8.0,8.0,17457.0,183,427110.0,27023.0,1,4,16/12/14 8:50,,,0.0,0,,0,,0.172450763
229,2014-12-16 09:43:00,16/12/14 9:43,12-17-14-10-02-55.csv,332017,TSHCalS4,202.0,,TSH,9.81,9.81,0.991669007,-0.00363326,uIU/mL,16/12/14 9:43,16-Dec-14,16/12/14,Tue,Dec,2014,9:43:00,,,603170,2776823.0,1.0,Serum,calibrator,9.0,9.0,17457.0,183,427110.0,27023.0,1,4,16/12/14 8:50,,,0.0,0,,0,,0.172450763
230,2014-12-16 09:44:00,16/12/14 9:44,12-17-14-10-02-55.csv,332017,TSHCalS5,202.0,,TSH,96.3,96.3,1.9836262869999999,0.297459855,uIU/mL,16/12/14 9:44,16-Dec-14,16/12/14,Tue,Dec,2014,9:44:00,,,603170,15292996.0,1.0,Serum,calibrator,10.0,10.0,17457.0,183,427110.0,27023.0,1,5,16/12/14 8:50,,,0.0,0,,0,,0.172450763
231,2014-12-16 09:44:00,16/12/14 9:44,12-17-14-10-02-55.csv,332017,TSHCalS5,202.0,,TSH,103.71,103.71,2.0158206340000002,0.304451886,uIU/mL,16/12/14 9:44,16-Dec-14,16/12/14,Tue,Dec,2014,9:44:00,,,603170,15867572.0,1.0,Serum,calibrator,11.0,11.0,17457.0,183,427110.0,27023.0,1,5,16/12/14 8:50,,,0.0,0,,0,,0.172450763
232,2014-12-23 10:07:00,23/12/14 10:07,12-24-14-09-08-34.csv,427764,TSHCalS0,205.0,,TSH,0.0,0.0,0.0,0.0,uIU/mL,23/12/14 10:07,23-Dec-14,23/12/14,Tue,Dec,2014,10:07:00,,,603170,12260.0,1.0,Serum,calibrator,1.0,1.0,17464.0,183,430267.0,23331.0,1,0,23/12/14 9:19,,,0.0,0,,0,,0.172450763
233,2014-12-23 10:08:00,23/12/14 10:08,12-24-14-09-08-34.csv,427764,TSHCalS1,205.0,,TSH,0.09,0.09,-1.045757491,0.0,uIU/mL,23/12/14 10:08,23-Dec-14,23/12/14,Tue,Dec,2014,10:08:00,,,603170,44399.0,1.0,Serum,calibrator,2.0,2.0,17464.0,183,430267.0,23331.0,1,1,23/12/14 9:19,,,0.0,0,,0,,0.172450763
234,2014-12-23 10:08:00,23/12/14 10:08,12-24-14-09-08-34.csv,427764,TSHCalS1,205.0,,TSH,0.1,0.1,-1.0,0.0,uIU/mL,23/12/14 10:08,23-Dec-14,23/12/14,Tue,Dec,2014,10:08:00,,,603170,45263.0,1.0,Serum,calibrator,3.0,3.0,17464.0,183,430267.0,23331.0,1,1,23/12/14 9:19,,,0.0,0,,0,,0.172450763
235,2014-12-23 10:09:00,23/12/14 10:09,12-24-14-09-08-34.csv,427764,TSHCalS2,205.0,,TSH,0.47,0.47,-0.327902142,0.0,uIU/mL,23/12/14 10:09,23-Dec-14,23/12/14,Tue,Dec,2014,10:09:00,,,603170,173039.0,1.0,Serum,calibrator,4.0,4.0,17464.0,183,430267.0,23331.0,1,2,23/12/14 9:19,,,0.0,0,,0,,0.172450763
236,2014-12-23 10:09:00,23/12/14 10:09,12-24-14-09-08-34.csv,427764,TSHCalS2,205.0,,TSH,0.53,0.53,-0.27572413,0.0,uIU/mL,23/12/14 10:09,23-Dec-14,23/12/14,Tue,Dec,2014,10:09:00,,,603170,192468.0,1.0,Serum,calibrator,5.0,5.0,17464.0,183,430267.0,23331.0,1,2,23/12/14 9:19,,,0.0,0,,0,,0.172450763
237,2014-12-23 10:10:00,23/12/14 10:10,12-24-14-09-08-34.csv,427764,TSHCalS3,205.0,,TSH,3.84,3.84,0.584331224,-0.23334090600000001,uIU/mL,23/12/14 10:10,23-Dec-14,23/12/14,Tue,Dec,2014,10:10:00,,,603170,1298133.0,1.0,Serum,calibrator,6.0,6.0,17464.0,183,430267.0,23331.0,1,3,23/12/14 9:19,,,0.0,0,,0,,0.172450763
238,2014-12-23 10:11:00,23/12/14 10:11,12-24-14-09-08-34.csv,427764,TSHCalS4,206.0,,TSH,10.15,10.15,1.006466042,0.002799126,uIU/mL,23/12/14 10:11,23-Dec-14,23/12/14,Tue,Dec,2014,10:11:00,,,603170,3245452.0,1.0,Serum,calibrator,8.0,8.0,17464.0,183,430267.0,23331.0,1,4,23/12/14 9:19,,,0.0,0,,0,,0.172450763
239,2014-12-23 10:11:00,23/12/14 10:11,12-24-14-09-08-34.csv,427764,TSHCalS3,205.0,,TSH,3.89,3.89,0.589949601,-0.229185088,uIU/mL,23/12/14 10:11,23-Dec-14,23/12/14,Tue,Dec,2014,10:11:00,,,603170,1313986.0,1.0,Serum,calibrator,7.0,7.0,17464.0,183,430267.0,23331.0,1,3,23/12/14 9:19,,,0.0,0,,0,,0.172450763
240,2014-12-23 10:12:00,23/12/14 10:12,12-24-14-09-08-34.csv,427764,TSHCalS4,206.0,,TSH,9.93,9.93,0.996949248,-0.00132695,uIU/mL,23/12/14 10:12,23-Dec-14,23/12/14,Tue,Dec,2014,10:12:00,,,603170,3178895.0,1.0,Serum,calibrator,9.0,9.0,17464.0,183,430267.0,23331.0,1,4,23/12/14 9:19,,,0.0,0,,0,,0.172450763
241,2014-12-23 10:12:00,23/12/14 10:12,12-24-14-09-08-34.csv,427764,TSHCalS5,206.0,,TSH,98.67,98.67,1.994185128,0.299765473,uIU/mL,23/12/14 10:12,23-Dec-14,23/12/14,Tue,Dec,2014,10:12:00,,,603170,18199373.0,1.0,Serum,calibrator,10.0,10.0,17464.0,183,430267.0,23331.0,1,5,23/12/14 9:19,,,0.0,0,,0,,0.172450763
242,2014-12-23 10:13:00,23/12/14 10:13,12-24-14-09-08-34.csv,427764,TSHCalS5,206.0,,TSH,100.75,100.75,2.003245055,0.301734079,uIU/mL,23/12/14 10:13,23-Dec-14,23/12/14,Tue,Dec,2014,10:13:00,,,603170,18399387.0,1.0,Serum,calibrator,11.0,11.0,17464.0,183,430267.0,23331.0,1,5,23/12/14 9:19,,,0.0,0,,0,,0.172450763
243,2014-12-23 12:04:00,23/12/14 12:04,12-24-14-09-08-34.csv,427764,TSHCalS1,203.0,,TSH,0.1,0.1,-1.0,0.0,uIU/mL,23/12/14 12:04,23-Dec-14,23/12/14,Tue,Dec,2014,12:04:00,,,603170,49074.0,4.0,Serum,calibrator,1.0,15.0,17464.0,183,430267.0,23339.0,1,1,23/12/14 11:15,,,0.0,0,,0,,0.172450763
244,2014-12-23 12:04:00,23/12/14 12:04,12-24-14-09-08-34.csv,427764,TSHCalS1,203.0,,TSH,0.1,0.1,-1.0,0.0,uIU/mL,23/12/14 12:04,23-Dec-14,23/12/14,Tue,Dec,2014,12:04:00,,,603170,51088.0,4.0,Serum,calibrator,2.0,16.0,17464.0,183,430267.0,23339.0,1,1,23/12/14 11:15,,,0.0,0,,0,,0.172450763
245,2014-12-23 12:05:00,23/12/14 12:05,12-24-14-09-08-34.csv,427764,TSHCalS2,203.0,,TSH,0.48,0.48,-0.318758763,0.0,uIU/mL,23/12/14 12:05,23-Dec-14,23/12/14,Tue,Dec,2014,12:05:00,,,603170,195157.0,4.0,Serum,calibrator,3.0,17.0,17464.0,183,430267.0,23339.0,1,2,23/12/14 11:15,,,0.0,0,,0,,0.172450763
246,2014-12-23 12:06:00,23/12/14 12:06,12-24-14-09-08-34.csv,427764,TSHCalS2,203.0,,TSH,0.49,0.49,-0.30980392,0.0,uIU/mL,23/12/14 12:06,23-Dec-14,23/12/14,Tue,Dec,2014,12:06:00,,,603170,198701.0,4.0,Serum,calibrator,4.0,18.0,17464.0,183,430267.0,23339.0,1,2,23/12/14 11:15,,,0.0,0,,0,,0.172450763
247,2014-12-23 12:06:00,23/12/14 12:06,12-24-14-09-08-34.csv,427764,TSHCalS3,203.0,,TSH,3.96,3.96,0.597695186,-0.22352024199999998,uIU/mL,23/12/14 12:06,23-Dec-14,23/12/14,Tue,Dec,2014,12:06:00,,,603170,1443217.0,4.0,Serum,calibrator,5.0,19.0,17464.0,183,430267.0,23339.0,1,3,23/12/14 11:15,,,0.0,0,,0,,0.172450763
248,2014-12-23 12:07:00,23/12/14 12:07,12-24-14-09-08-34.csv,427764,TSHCalS3,203.0,,TSH,3.8,3.8,0.579783597,-0.23673407600000002,uIU/mL,23/12/14 12:07,23-Dec-14,23/12/14,Tue,Dec,2014,12:07:00,,,603170,1386065.0,4.0,Serum,calibrator,6.0,20.0,17464.0,183,430267.0,23339.0,1,3,23/12/14 11:15,,,0.0,0,,0,,0.172450763
249,2014-12-23 12:07:00,23/12/14 12:07,12-24-14-09-08-34.csv,427764,TSHCalS4,204.0,,TSH,10.16,10.16,1.006893708,0.002983627,uIU/mL,23/12/14 12:07,23-Dec-14,23/12/14,Tue,Dec,2014,12:07:00,,,603170,3455279.0,4.0,Serum,calibrator,7.0,21.0,17464.0,183,430267.0,23339.0,1,4,23/12/14 11:15,,,0.0,0,,0,,0.172450763
250,2014-12-23 12:08:00,23/12/14 12:08,12-24-14-09-08-34.csv,427764,TSHCalS4,204.0,,TSH,10.09,10.09,1.0038911659999998,0.0016866329999999999,uIU/mL,23/12/14 12:08,23-Dec-14,23/12/14,Tue,Dec,2014,12:08:00,,,603170,3434123.0,4.0,Serum,calibrator,8.0,22.0,17464.0,183,430267.0,23339.0,1,4,23/12/14 11:15,,,0.0,0,,0,,0.172450763
251,2014-12-23 12:09:00,23/12/14 12:09,12-24-14-09-08-34.csv,427764,TSHCalS5,204.0,,TSH,101.44,101.44,2.006209241,0.302376227,uIU/mL,23/12/14 12:09,23-Dec-14,23/12/14,Tue,Dec,2014,12:09:00,,,603170,18844124.0,4.0,Serum,calibrator,9.0,23.0,17464.0,183,430267.0,23339.0,1,5,23/12/14 11:15,,,0.0,0,,0,,0.172450763
252,2014-12-23 12:09:00,23/12/14 12:09,12-24-14-09-08-34.csv,427764,TSHCalS5,204.0,,TSH,97.39,97.39,1.988514366,0.298528733,uIU/mL,23/12/14 12:09,23-Dec-14,23/12/14,Tue,Dec,2014,12:09:00,,,603170,18457367.0,4.0,Serum,calibrator,10.0,24.0,17464.0,183,430267.0,23339.0,1,5,23/12/14 11:15,,,0.0,0,,0,,0.172450763
253,2015-01-03 12:38:00,3/1/15 12:38,01-04-15-09-06-38.csv,427764,TSHCalS0,208.0,,TSH,0.0,0.0,0.0,0.0,uIU/mL,3/1/15 12:38,3-Jan-15,3/1/15,Sat,Jan,2015,12:38:00,,,603170,12242.0,3.0,Serum,calibrator,1.0,4.0,17475.0,183,430267.0,16236.0,1,0,1/3/15 11:51,,,0.0,0,,0,,0.172450763
254,2015-01-03 12:40:00,3/1/15 12:40,01-04-15-09-06-38.csv,427764,TSHCalS1,208.0,,TSH,0.1,0.1,-1.0,0.0,uIU/mL,3/1/15 12:40,3-Jan-15,3/1/15,Sat,Jan,2015,12:40:00,,,603170,50348.0,3.0,Serum,calibrator,3.0,6.0,17475.0,183,430267.0,16236.0,1,1,1/3/15 11:51,,,0.0,0,,0,,0.172450763
255,2015-01-03 12:40:00,3/1/15 12:40,01-04-15-09-06-38.csv,427764,TSHCalS1,208.0,,TSH,0.1,0.1,-1.0,0.0,uIU/mL,3/1/15 12:40,3-Jan-15,3/1/15,Sat,Jan,2015,12:40:00,,,603170,50179.0,3.0,Serum,calibrator,2.0,5.0,17475.0,183,430267.0,16236.0,1,1,1/3/15 11:51,,,0.0,0,,0,,0.172450763
256,2015-01-03 12:41:00,3/1/15 12:41,01-04-15-09-06-38.csv,427764,TSHCalS2,208.0,,TSH,0.49,0.49,-0.30980392,0.0,uIU/mL,3/1/15 12:41,3-Jan-15,3/1/15,Sat,Jan,2015,12:41:00,,,603170,202859.0,3.0,Serum,calibrator,4.0,7.0,17475.0,183,430267.0,16236.0,1,2,1/3/15 11:51,,,0.0,0,,0,,0.172450763
257,2015-01-03 12:41:00,3/1/15 12:41,01-04-15-09-06-38.csv,427764,TSHCalS2,208.0,,TSH,0.49,0.49,-0.30980392,0.0,uIU/mL,3/1/15 12:41,3-Jan-15,3/1/15,Sat,Jan,2015,12:41:00,,,603170,199587.0,3.0,Serum,calibrator,5.0,8.0,17475.0,183,430267.0,16236.0,1,2,1/3/15 11:51,,,0.0,0,,0,,0.172450763
